Id,Name,Description,Created on,Updated on,Owner,License,Includes wiki,Forks count,Issues count,Stars count,Watchers count,Repo URL,Commits URL,Languages URL,Languages
172460126,JacobAppelbaumLeavesTor,:mag: An investigation into Jacob Appelbaum leaving the Tor Project,2019-02-25T07:56:28Z,2019-02-25T07:58:10Z,petertodd,Creative Commons Attribution 4.0 International,True,0,0,0,0,https://api.github.com/repos/petertodd/JacobAppelbaumLeavesTor,https://api.github.com/repos/petertodd/JacobAppelbaumLeavesTor/commits,https://api.github.com/repos/petertodd/JacobAppelbaumLeavesTor/languages,
6088129,jsonrpclib,A Python JSON-RPC over HTTP that mirrors xmlrpclib syntax.,2012-10-05T09:17:00Z,2013-01-12T13:18:58Z,petertodd,Other,True,0,0,0,0,https://api.github.com/repos/petertodd/jsonrpclib,https://api.github.com/repos/petertodd/jsonrpclib/commits,https://api.github.com/repos/petertodd/jsonrpclib/languages,Python
78795137,key-transparency,A transparent and secure way to look up public keys.,2017-01-12T23:04:49Z,2017-08-28T12:02:48Z,petertodd,Apache License 2.0,False,0,0,1,1,https://api.github.com/repos/petertodd/key-transparency,https://api.github.com/repos/petertodd/key-transparency/commits,https://api.github.com/repos/petertodd/key-transparency/languages,Go
17050218,libbitcoin,libbitcoin asynchronous C++ library for Bitcoin,2014-02-21T08:38:35Z,2014-02-21T08:40:33Z,petertodd,Other,True,1,0,0,0,https://api.github.com/repos/petertodd/libbitcoin,https://api.github.com/repos/petertodd/libbitcoin/commits,https://api.github.com/repos/petertodd/libbitcoin/languages,C++
16710853,litecoin,,2014-02-10T22:00:03Z,2014-02-11T00:55:58Z,petertodd,,True,0,0,1,1,https://api.github.com/repos/petertodd/litecoin,https://api.github.com/repos/petertodd/litecoin/commits,https://api.github.com/repos/petertodd/litecoin/languages,
124738587,lopp.net,Personal web site of Jameson Lopp,2018-03-11T08:47:00Z,2018-03-11T08:47:10Z,petertodd,The Unlicense,True,0,0,0,0,https://api.github.com/repos/petertodd/lopp.net,https://api.github.com/repos/petertodd/lopp.net/commits,https://api.github.com/repos/petertodd/lopp.net/languages,HTML
89530938,ltc_frimware,,2017-04-26T22:08:49Z,2017-04-26T22:08:53Z,petertodd,,True,0,0,0,0,https://api.github.com/repos/petertodd/ltc_frimware,https://api.github.com/repos/petertodd/ltc_frimware/commits,https://api.github.com/repos/petertodd/ltc_frimware/languages,HTML
17888173,mastercoin-tools,,2014-03-19T01:23:33Z,2014-03-19T01:23:34Z,petertodd,GNU Affero General Public License v3.0,True,0,0,0,0,https://api.github.com/repos/petertodd/mastercoin-tools,https://api.github.com/repos/petertodd/mastercoin-tools/commits,https://api.github.com/repos/petertodd/mastercoin-tools/languages,JavaScript
17724696,Mastercoin_Dev_Updates,Weekly Development Update Blog,2014-03-13T20:18:46Z,2014-04-25T19:51:24Z,petertodd,,True,0,0,0,0,https://api.github.com/repos/petertodd/Mastercoin_Dev_Updates,https://api.github.com/repos/petertodd/Mastercoin_Dev_Updates/commits,https://api.github.com/repos/petertodd/Mastercoin_Dev_Updates/languages,
6379824,metastore,Store filesystem metadata to a file—mirror of git://git.hardeman.nu/metastore.git,2012-10-25T00:37:08Z,2013-01-12T20:01:50Z,petertodd,GNU General Public License v2.0,True,0,0,0,0,https://api.github.com/repos/petertodd/metastore,https://api.github.com/repos/petertodd/metastore/commits,https://api.github.com/repos/petertodd/metastore/languages,C
23121,meter-clock,Meter Clock,2008-06-07T06:14:12Z,2019-08-13T13:26:11Z,petertodd,Other,True,0,0,2,2,https://api.github.com/repos/petertodd/meter-clock,https://api.github.com/repos/petertodd/meter-clock/commits,https://api.github.com/repos/petertodd/meter-clock/languages,
73449,meter-clock.firm,Meter Clock - firmware,2008-11-09T06:35:48Z,2019-08-13T13:41:38Z,petertodd,GNU General Public License v2.0,True,0,0,2,2,https://api.github.com/repos/petertodd/meter-clock.firm,https://api.github.com/repos/petertodd/meter-clock.firm/commits,https://api.github.com/repos/petertodd/meter-clock.firm/languages,
23125,meter-clock.hard,Meter Clock - PCB layout and hardware design,2008-06-07T06:17:32Z,2019-08-13T13:26:12Z,petertodd,Other,True,0,0,2,2,https://api.github.com/repos/petertodd/meter-clock.hard,https://api.github.com/repos/petertodd/meter-clock.hard/commits,https://api.github.com/repos/petertodd/meter-clock.hard/languages,
23122,meter-clock.schem,Meter Clock - Schematics,2008-06-07T06:15:03Z,2019-08-13T13:26:11Z,petertodd,Other,True,1,0,3,3,https://api.github.com/repos/petertodd/meter-clock.schem,https://api.github.com/repos/petertodd/meter-clock.schem/commits,https://api.github.com/repos/petertodd/meter-clock.schem/languages,Shell
44163,metesky,Bill of materials tools.,2008-08-20T03:42:03Z,2019-08-13T13:32:12Z,petertodd,GNU General Public License v3.0,True,0,0,2,2,https://api.github.com/repos/petertodd/metesky,https://api.github.com/repos/petertodd/metesky/commits,https://api.github.com/repos/petertodd/metesky/languages,Python
72068489,mpc,zk-SNARK parameter multi-party computation protocol,2016-10-27T03:42:16Z,2016-10-27T03:42:23Z,petertodd,,True,0,0,0,0,https://api.github.com/repos/petertodd/mpc,https://api.github.com/repos/petertodd/mpc/commits,https://api.github.com/repos/petertodd/mpc/languages,Rust
110058264,mrustc,Alternative rust compiler (re-implementation),2017-11-09T02:41:50Z,2017-11-09T02:41:53Z,petertodd,MIT License,True,0,0,0,0,https://api.github.com/repos/petertodd/mrustc,https://api.github.com/repos/petertodd/mrustc/commits,https://api.github.com/repos/petertodd/mrustc/languages,C++
8685784,namecoin,,2013-03-10T13:50:41Z,2018-03-07T15:08:14Z,petertodd,MIT License,True,5,0,6,6,https://api.github.com/repos/petertodd/namecoin,https://api.github.com/repos/petertodd/namecoin/commits,https://api.github.com/repos/petertodd/namecoin/languages,C++
81170038,nanos-ui,UI application for Ledger Nano S,2017-02-07T05:28:17Z,2017-02-07T05:28:19Z,petertodd,Apache License 2.0,True,0,0,0,0,https://api.github.com/repos/petertodd/nanos-ui,https://api.github.com/repos/petertodd/nanos-ui/commits,https://api.github.com/repos/petertodd/nanos-ui/languages,C
